prob_cluster_0,prob_cluster_1,prob_cluster_2,prob_cluster_3,prob_cluster_4,prob_cluster_5,prob_cluster_6,user_id
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user403
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user404
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user405
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user406
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user407
0.9995028221739811,0.0004971778260218593,0.0,0.0,0.0,0.0,0.0,user408
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user409
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user410
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user411
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user412
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user413
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user414
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user415
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user416
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user417
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user418
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user419
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user420
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user421
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user422
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user423
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user424
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user425
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user426
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user427
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user428
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user429
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user430
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user431
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user432
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user433
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user434
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user435
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user436
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user437
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user438
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user439
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user440
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user441
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user442
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user443
0.8834168921867377,0.1165831078132611,0.0,0.0,0.0,0.0,0.0,user444
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user445
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user446
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user447
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user448
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user449
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user450
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user451
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user452
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user453
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user454
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user455
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user456
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user457
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user458
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user459
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user460
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user461
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user462
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user463
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user464
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user465
0.3233739936131865,0.6766260063868134,0.0,0.0,0.0,0.0,0.0,user466
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user467
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user468
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user469
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user470
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user471
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user472
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user473
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user474
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user475
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user476
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user477
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user478
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user479
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user480
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user481
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user482
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user483
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user484
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user485
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user486
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user487
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user488
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user489
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user490
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user491
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user492
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user493
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user494
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user495
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user496
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user497
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user498
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user499
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user500
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user501
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user502
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user503
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user504
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user505
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user506
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user507
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user508
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user509
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user510
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user511
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user512
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user513
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user514
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user515
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user516
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user517
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user518
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user519
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user520
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user521
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user522
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user523
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user524
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user525
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user526
0.13248899798281932,0.8675110020171811,0.0,0.0,0.0,0.0,0.0,user527
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user528
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user529
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user530
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user531
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user532
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user533
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user534
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user535
0.999982257702993,1.774229700438087e-05,0.0,0.0,0.0,0.0,0.0,user536
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user537
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user538
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user539
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user540
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user541
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user542
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user543
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user544
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user545
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user546
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user547
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user548
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user549
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user550
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user551
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user552
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user553
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user554
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user555
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user556
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user557
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user558
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user559
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user560
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user561
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user562
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user563
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user564
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user565
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user566
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user567
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user568
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user569
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user570
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user571
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user572
0.07821515416320225,0.9217848458368003,0.0,0.0,0.0,0.0,0.0,user573
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user574
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user575
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user576
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user577
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user578
0.9989228633793658,0.0010771366206308508,0.0,0.0,0.0,0.0,0.0,user579
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user580
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user581
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user582
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user583
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user584
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user585
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user586
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user587
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user588
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user589
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user590
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user591
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user592
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user593
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user594
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user595
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user596
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user597
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user598
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user599
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user600
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user601
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user602
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user603
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user604
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user605
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user606
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user607
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user608
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user609
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user610
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user611
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user612
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user613
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user614
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user615
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user616
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user617
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user618
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user619
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user620
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user621
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user622
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user623
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user624
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user625
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user626
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user627
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user628
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user629
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user630
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user631
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user632
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user633
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user634
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user635
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user636
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user637
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user638
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user639
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user640
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user641
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user642
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user643
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user644
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user645
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user646
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user647
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user648
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user649
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user650
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user651
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user652
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user653
0.006905696609832868,0.9930943033901669,0.0,0.0,0.0,0.0,0.0,user654
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user655
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user656
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user657
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user658
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user659
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user660
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user661
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user662
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user663
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user664
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user665
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user666
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user667
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user668
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user669
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user670
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user671
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user672
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user673
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user674
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user675
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user676
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user677
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user678
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user679
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user680
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user681
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user682
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user683
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user684
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user685
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user686
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user687
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user688
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user689
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user690
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user691
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user692
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user693
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user694
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user695
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user696
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user697
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user698
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user699
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user700
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user701
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user702
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user703
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user704
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user705
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user706
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user707
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user708
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user709
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user710
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user711
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user712
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user713
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user714
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user715
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user716
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user717
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user718
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user719
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user720
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user721
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user722
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user723
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user724
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user725
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user726
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user727
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user728
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user729
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user730
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user731
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user732
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user733
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user734
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user735
0.9692209345116463,0.030779065488352506,0.0,0.0,0.0,0.0,0.0,user736
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user737
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user738
0.0003783493909187448,0.9996216506090783,0.0,0.0,0.0,0.0,0.0,user739
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user740
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user741
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user742
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user743
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user744
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user745
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user746
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user747
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user748
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user749
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user750
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user751
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user752
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user753
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user754
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user755
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user756
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user757
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user758
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user759
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user760
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user761
0.10271894300807212,0.8972810569919281,0.0,0.0,0.0,0.0,0.0,user762
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user763
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user764
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user765
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user766
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user767
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user768
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user769
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user770
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user771
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user772
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user773
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user774
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user775
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user776
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user777
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user778
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user779
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user780
0.0,0.0,0.0,1.0,0.0,0.0,0.0,user781
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user782
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user783
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user784
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user785
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user786
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user787
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user788
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user789
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user790
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user791
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user792
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user793
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user794
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user795
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user796
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user797
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user798
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user799
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user800
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user801
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user802
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user803
0.0,0.0,0.0,0.0,0.0,1.0,0.0,user804
0.0,0.0,0.0,0.0,0.0,0.0,1.0,user805
0.0,0.0,0.0,0.0,1.0,0.0,0.0,user806
0.0,1.0,0.0,0.0,0.0,0.0,0.0,user807
1.0,0.0,0.0,0.0,0.0,0.0,0.0,user808
0.0,0.0,1.0,0.0,0.0,0.0,0.0,user809
